source,name,brand,category,num_images,price,market_price,discount_amount,discount_percent,has_discount,sold_count,stock_quantity,scraped_at
hasaki,Combo Cocoon Big Size Tẩy Da Chết Toàn Thân 600ml & Mặt Từ Cà Phê Đắk Lắk 150ml,Cocoon,Chăm Sóc Cơ Thể,8,392000,490000,98000,20,1,2,3463,2026-06-09T10:12:04+07:00
hasaki,Combo Cocoon Gel Tắm Bí Đao 310ml + Tẩy Da Chết Toàn Thân Cà Phê Đắk Lắk 200ml,Cocoon,Chăm Sóc Cơ Thể,6,306000,360000,54000,15,1,0,447,2026-06-09T12:17:27+07:00
hasaki,Combo Cocoon Làm Sạch Da Chết Và Dưỡng Ẩm Cơ Thể Từ Cà Phê,Cocoon,Chăm Sóc Cơ Thể,4,304000,380000,76000,20,1,0,767,2026-06-09T12:16:50+07:00
hasaki,Combo Cocoon Túi Refill Dầu Gội Bưởi 500ml + Tẩy Da Chết Toàn Thân Cà Phê Đắk Lắk 600ml,Cocoon,Chăm Sóc Cơ Thể,9,544000,680000,136000,20,1,0,1206,2026-06-09T11:56:25+07:00
hasaki,Combo Cocoon Túi Refill Tẩy Da Chết Toàn Thân Cà Phê 600ml + Gel Tắm Đường Thốt Nốt An Giang 500ml,Cocoon,Chăm Sóc Cơ Thể,8,286000,540000,254000,47.04,1,2,3363,2026-06-09T12:13:20+07:00
hasaki,Combo Cocoon Túi Refill Tẩy Da Chết Toàn Thân Cà Phê Đắk Lắk + Dầu Gội Bưởi 600ml+310ml,Cocoon,Chăm Sóc Cơ Thể,8,590000,590000,0,0,0,0,2107,2026-06-09T11:56:04+07:00
hasaki,Combo Cocoon Túi Refill Tẩy Da Chết Toàn Thân Và Xịt Thâm Mụn Lưng,Cocoon,Chăm Sóc Cơ Thể,3,439000,551000,112000,20.33,1,0,344,2026-06-09T12:17:54+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân & Môi (Không Hộp) Từ Cà Phê Đắk Lắk,Cocoon,Chăm Sóc Cơ Thể,3,160000,200000,40000,20,1,0,1708,2026-06-09T10:25:29+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân & Môi Từ Cà Phê Đắk Lắk,Cocoon,Chăm Sóc Cơ Thể,3,109000,200000,91000,45.5,1,9,4768,2026-06-09T10:10:26+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân 200ml & Xịt Thâm Mụn Lưng 140ml,Cocoon,Chăm Sóc Cơ Thể,4,304000,380000,76000,20,1,0,319,2026-06-09T12:18:03+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân 600ml + 200ml & Tẩy Da Chết Mặt 150ml,Cocoon,Chăm Sóc Cơ Thể,3,615000,615000,0,0,0,0,3344,2026-06-09T12:15:16+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân Cà Phê 200ml + Sữa Chống Nắng Bí Đao 15ml,Cocoon,Chăm Sóc Cơ Thể,4,224000,280000,56000,20,1,0,115,2026-06-09T10:32:14+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân Cà Phê Đắk Lắk 200ml + Nước Dưỡng Tóc Bồ Kết Giảm Gàu 140ml,Cocoon,Chăm Sóc Cơ Thể,5,169000,310000,141000,45.48,1,5,4128,2026-06-09T11:53:44+07:00
hasaki,Combo Cocoon Tẩy Da Chết Toàn Thân Đường Thốt Nốt An Giang + Nước Tẩy Trang Bí Đao 200ml+140ml,Cocoon,Chăm Sóc Cơ Thể,9,248000,310000,62000,20,1,0,1958,2026-06-09T10:24:57+07:00
hasaki,Combo Dove Sữa Tắm Dưỡng Thể 500g + Tẩy Da Chết Hương Hoa Anh Đào 298g,Dove,Chăm Sóc Cơ Thể,7,259000,342000,83000,24.27,1,7,2017,2026-06-09T12:08:23+07:00
hasaki,Combo Dove Sữa Tắm Hương Anh Đào 500g + Tẩy Da Chết Hương Lựu Đỏ 298g,Dove,Chăm Sóc Cơ Thể,7,259000,342000,83000,24.27,1,7,1780,2026-06-09T12:08:24+07:00
hasaki,Combo Dove Sữa Tắm Hương Vanilla 500g + Tẩy Da Chết Body Hương Dừa 298g,Dove,Chăm Sóc Cơ Thể,7,259000,392000,133000,33.93,1,2,1429,2026-06-09T12:12:16+07:00
hasaki,Combo Dầu Chăm Sóc Da Bio-Oil 125ml + 25ml,Bio-Oil,Chăm Sóc Cơ Thể,7,389000,420000,31000,7.38,1,1,1186,2026-06-09T12:12:56+07:00
hasaki,"Combo GlowCode Kem Tẩy Lông Giúp Lông Mọc Thưa + Kem Dưỡng Thể Sáng Mịn, Mờ Thâm 70g+30g",GlowCode,Chăm Sóc Cơ Thể,6,127000,238000,111000,46.64,1,3,0,2026-06-09T13:35:57+07:00
hasaki,Combo Havatek Bàn Chải Điện Giảm Chấn Nướu Màu Xanh Mint + Máy Tăm Nước Cao Cấp Màu Xanh Mint,Havatek,Chăm Sóc Cơ Thể,12,1079000,1998000,919000,46,1,0,2009,2026-06-09T12:15:38+07:00
hasaki,Combo Kiss My Body Serum Dưỡng Thể Chống Nắng & Xịt Thơm Toàn Thân Lovely Martini + Tặng Phấn Má Hồng Judydoll Màu 44 (180g+88ml+2g),Kiss My Body,Chăm Sóc Cơ Thể,10,229000,388000,159000,40.98,1,1,23,2026-06-09T12:13:51+07:00
hasaki,Combo Kiss My Body Sữa Tắm + Sữa Dưỡng Thể Hương Nước Hoa Crazy In Love 380ml+226g,Kiss My Body,Chăm Sóc Cơ Thể,10,350000,439000,89000,20.27,1,2,611,2026-06-09T12:13:11+07:00
hasaki,Combo Kiss My Body Sữa Tắm + Sữa Dưỡng Thể Hương Nước Hoa Sweet Poison 380ml+226g,Kiss My Body,Chăm Sóc Cơ Thể,10,350000,439000,89000,20.27,1,2,755,2026-06-09T12:13:10+07:00
hasaki,Combo Lifebuoy Sữa Tắm Băng Vĩnh Cửu & Tuyết Tùng Cho Nam 800g + Sữa Tắm 100g (Mẫu Ngẫu Nhiên),Lifebuoy,Chăm Sóc Cơ Thể,6,158000,321000,163000,50.78,1,0,2298,2026-06-09T12:15:26+07:00
hasaki,Combo Lifebuoy Sữa Tắm Cà Phê Sạch Tế Bào Da Chết 800g + Sữa Tắm 100g (Mẫu Ngẫu Nhiên),Lifebuoy,Chăm Sóc Cơ Thể,7,158000,327000,169000,51.68,1,0,2259,2026-06-09T12:15:27+07:00
hasaki,Combo Lifebuoy Sữa Tắm Detox Matcha & Khổ Qua 800g + Sữa Tắm 100g (Mẫu Ngẫu Nhiên),Lifebuoy,Chăm Sóc Cơ Thể,8,165000,265000,100000,37.74,1,316,5079,2026-06-09T12:02:36+07:00
hasaki,Combo Lifebuoy Sữa Tắm Detox Muối Hồng & Rau Má 800g + Sữa Tắm 100g (Mẫu Ngẫu Nhiên),Lifebuoy,Chăm Sóc Cơ Thể,8,169000,285000,116000,40.7,1,100,1625,2026-06-09T12:03:19+07:00
hasaki,Combo Lifebuoy Sữa Tắm Detox Than Hoạt Tính & Cám Gạo Cho Nam 800g + Sữa Tắm 100g (Mẫu Ngẫu Nhiên),Lifebuoy,Chăm Sóc Cơ Thể,7,169000,285000,116000,40.7,1,54,1375,2026-06-09T12:04:22+07:00
hasaki,Combo Lifebuoy Sữa Tắm Detox Thảo Dược & Hoa Sen 800g + Sữa Tắm 100g (Mẫu Ngẫu Nhiên),Lifebuoy,Chăm Sóc Cơ Thể,8,158000,265000,107000,40.38,1,214,1768,2026-06-09T12:02:45+07:00
hasaki,Combo Lịch Lãm Nerman (Sữa Tắm Gội 3in1 350ml & Dung Dịch Vệ Sinh Nam Sanda 100ml) (Mới),Nerman,Chăm Sóc Cơ Thể,7,278000,308000,30000,9.74,1,16,992,2026-06-09T12:06:06+07:00
hasaki,Combo Mặt Nạ Serum Dưỡng Thể Vaseline 300ml (Mới) + Sữa Rửa Mặt Simple 50ml (Ngẫu Nhiên),Vaseline,Chăm Sóc Cơ Thể,8,120000,225000,105000,46.67,1,10,5,2026-06-09T12:09:36+07:00
hasaki,"Combo Nivea Serum Dưỡng Thể Sáng Da, Mờ Thâm 300ml + Sữa Dưỡng Thể Sáng Da Ban Đêm 350ml",Nivea,Chăm Sóc Cơ Thể,11,289000,343000,54000,15.74,1,4,11837,2026-06-09T12:10:10+07:00
hasaki,"Combo Nivea Serum Dưỡng Thể Sáng Da, Mờ Thâm Nám 300ml + Lăn Ngăn Mùi Derma Control Dưỡng Sáng Đều Màu 50ml",Nivea,Chăm Sóc Cơ Thể,9,228000,286000,58000,20.28,1,0,19,2026-06-09T10:34:35+07:00
hasaki,Combo Paula’s Choice Kem Dưỡng Thể 10% AHA Làm Sáng Da 210ml + Dung Dịch Tẩy Da Chết 2% BHA 30ml,Paula's Choice,Chăm Sóc Cơ Thể,10,982000,1374000,392000,28.53,1,15,254,2026-06-09T09:44:23+07:00
hasaki,Combo Paula’s Choice Kem Dưỡng Thể 2% BHA Loại Bỏ Da Chết 210ml + Dung Dịch Tẩy Da Chết 2% BHA 30ml,Paula's Choice,Chăm Sóc Cơ Thể,10,989000,1374000,385000,28.02,1,46,195,2026-06-09T09:33:54+07:00
hasaki,Combo Serum Dưỡng Thể Nivea 10 Vitamin Mờ Thâm Nám + Vitamin C Chống Nắng 170mlx2,Nivea,Chăm Sóc Cơ Thể,10,244000,370000,126000,34.05,1,4,816,2026-06-09T12:11:11+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 280g + Sữa Tắm Lifebuoy 100g (Mẫu Ngẫu Nhiên),Dove,Chăm Sóc Cơ Thể,4,147000,296000,149000,50.34,1,0,1901,2026-06-09T12:15:41+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 298g + Mặt Nạ Serum Dưỡng Thể Vaseline Căng Mướt 300ml,Dove,Chăm Sóc Cơ Thể,10,242000,347000,105000,30.26,1,0,6111,2026-06-09T12:14:52+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Hương Hoa Anh Đào 298g + Sữa Tắm Lifebuoy 100g (Mẫu Ngẫu Nhiên),Dove,Chăm Sóc Cơ Thể,9,159000,249000,90000,36.14,1,417,7460,2026-06-09T12:02:29+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 280g + Sữa Tắm Lifebuoy 100g (Mẫu Ngẫu Nhiên),Dove,Chăm Sóc Cơ Thể,4,147000,296000,149000,50.34,1,0,1793,2026-06-09T12:15:57+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 298g + Mặt Nạ Serum Dưỡng Thể Vaseline Căng Mướt 300ml,Dove,Chăm Sóc Cơ Thể,10,242000,347000,105000,30.26,1,0,4519,2026-06-09T12:14:56+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Hương Lựu Đỏ 298g + Sữa Tắm Lifebuoy 100g (Mẫu Ngẫu Nhiên),Dove,Chăm Sóc Cơ Thể,9,159000,249000,90000,36.14,1,558,10180,2026-06-09T12:02:23+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Đường Nâu & Hương Dừa 280g + Sữa Tắm Lifebuoy 100g (Mẫu Ngẫu Nhiên),Dove,Chăm Sóc Cơ Thể,4,147000,296000,149000,50.34,1,0,1696,2026-06-09T12:16:05+07:00
hasaki,Combo Smoothie Tẩy Da Chết Dove Đường Nâu & Hương Dừa 298g + Sữa Tắm Lifebuoy 100g (Mẫu Ngẫu Nhiên),Dove,Chăm Sóc Cơ Thể,9,159000,300000,141000,47,1,73,3708,2026-06-09T12:03:51+07:00
hasaki,Combo Sunplay Lotion Chống Nắng Dưỡng Thể 150g + Sữa Chống Nắng Dưỡng Sáng Mịn 25g,Sunplay,Chăm Sóc Cơ Thể,3,259000,323000,64000,19.81,1,1,3711,2026-06-09T10:18:00+07:00
hasaki,Combo Sữa Dưỡng Thể Nivea Dưỡng Ẩm Chuyên Sâu 48H 500ml + Mịn Mượt Sáng Da Ban Ngày 550ml,Nivea,Chăm Sóc Cơ Thể,10,334000,340000,6000,1.76,1,1,638,2026-06-09T12:13:15+07:00
hasaki,Combo Sữa Dưỡng Thể Olay Sáng Da Với Niacinamide & Vitamin C 260g + Cấp Ẩm Khóa Nước Pro B5+ 260g,Olay,Chăm Sóc Cơ Thể,8,417000,589000,172000,29.2,1,0,901,2026-06-09T12:16:43+07:00
hasaki,Combo Sữa Dưỡng Thể Olay Sáng Da Với Niacinamide & Vitamin C 260g + Tinh Chất Cấp Ẩm B5+ 260g,Olay,Chăm Sóc Cơ Thể,8,417000,589000,172000,29.2,1,0,891,2026-06-09T12:16:44+07:00
hasaki,Combo Sữa Dưỡng Thể Vaseline Ban Ngày 300ml (Mới) + Sữa Rửa Mặt Simple 50ml (Ngẫu Nhiên),Vaseline,Chăm Sóc Cơ Thể,5,120000,225000,105000,46.67,1,2,66,2026-06-09T12:13:46+07:00
hasaki,Combo Sữa Dưỡng Thể Vaseline Ban Đêm 300ml (Mới) + Sữa Rửa Mặt Simple 50ml (Ngẫu Nhiên),Vaseline,Chăm Sóc Cơ Thể,8,125000,225000,100000,44.44,1,20,12,2026-06-09T12:07:48+07:00
hasaki,Combo Sữa Tắm Enchanteur Nước Hoa Dưỡng Da Charming 650g + Túi 200g,Enchanteur,Chăm Sóc Cơ Thể,9,220000,220000,0,0,0,0,0,2026-06-09T12:25:09+07:00
hasaki,Combo Sữa Tắm Enchanteur Nước Hoa Dưỡng Da Sensation 650g + Charming Túi 200g,Enchanteur,Chăm Sóc Cơ Thể,7,220000,220000,0,0,0,0,0,2026-06-09T12:23:24+07:00
hasaki,"Combo Sữa Tắm Grace And Glow Black Opium Dưỡng Sáng Da 400ml + English Pear Giảm Mụn, Mẩn Đỏ 400ml",Grace And Glow,Chăm Sóc Cơ Thể,8,196000,278000,82000,29.5,1,6,0,2026-06-09T12:22:24+07:00
hasaki,Combo Sữa Tắm Grace And Glow Rouge 540 Tẩy Da Chết 400ml + Black Opium Dưỡng Sáng Da 400ml,Grace And Glow,Chăm Sóc Cơ Thể,8,196000,278000,82000,29.5,1,7,623,2026-06-09T12:09:15+07:00
hasaki,"Combo Sữa Tắm Grace And Glow Rouge 540 Tẩy Da Chết 400ml + English Pear Giảm Mụn, Mẩn Đỏ 400ml",Grace And Glow,Chăm Sóc Cơ Thể,8,169000,278000,109000,39.21,1,0,0,2026-06-09T12:25:56+07:00
hasaki,Combo Sữa Tắm Purité Dưỡng Da Mềm Mịn Hương Hoa Hồng 1100ml+500ml,Purité By Prôvence,Chăm Sóc Cơ Thể,7,246000,446000,200000,44.84,1,35,234,2026-06-09T12:04:24+07:00
hasaki,Combo Sữa Tắm Purité Sáng Mịn Da Hương Hoa Anh Đào 1100ml+500ml,Purité By Prôvence,Chăm Sóc Cơ Thể,7,246000,446000,200000,44.84,1,63,269,2026-06-09T12:03:26+07:00
hasaki,Combo Tẩy Da Chết Toàn Thân Cocoon Cà Phê Đắk Lắk 200ml + Đường Thốt Nốt An Giang 200ml,Cocoon,Chăm Sóc Cơ Thể,10,179000,290000,111000,38.28,1,5,4744,2026-06-09T12:10:55+07:00
hasaki,Combo Tẩy Da Chết Toàn Thân Cocoon Từ Cà Phê Đắk Lắk (600ml+200ml),Cocoon,Chăm Sóc Cơ Thể,7,360000,450000,90000,20,1,0,3625,2026-06-09T12:15:10+07:00
hasaki,Combo Tẩy Da Chết Toàn Thân Cocoon Đường Thốt Nốt An Giang 200ml + Túi Refill 200ml,Cocoon,Chăm Sóc Cơ Thể,7,199000,317000,118000,37.22,1,0,366,2026-06-09T12:17:47+07:00
hasaki,Combo Vaseline Mặt Nạ Serum Dưỡng Thể Căng Mướt 300ml (Mới) + Serum Dưỡng Thể Chống Nắng Phổ Rộng SPF50 PA+++ 260ml,Vaseline,Chăm Sóc Cơ Thể,10,249000,380000,131000,34.47,1,3,2861,2026-06-09T12:11:13+07:00
hasaki,Combo Vaseline Mặt Nạ Serum Dưỡng Thể Căng Mướt 300ml (Mới) + Serum Dưỡng Thể Chống Nắng Sáng Da 300ml (Mới),Vaseline,Chăm Sóc Cơ Thể,9,249000,353000,104000,29.46,1,0,5360,2026-06-09T12:14:53+07:00
hasaki,Combo Vaseline Mặt Nạ Serum Dưỡng Thể Căng Mướt 300ml (Mới) + Sữa Dưỡng Thể Bảo Vệ Sáng Mịn Ban Ngày 300ml (Mới),Vaseline,Chăm Sóc Cơ Thể,9,220000,300000,80000,26.67,1,7,603,2026-06-09T12:09:05+07:00
hasaki,Combo Vaseline Mặt Nạ Serum Dưỡng Thể Căng Mướt 300ml (Mới) + Sữa Dưỡng Thể Gluta-Hya Nâng Tông Tức Thì 300ml,Vaseline,Chăm Sóc Cơ Thể,9,249000,345000,96000,27.83,1,4,5799,2026-06-09T12:10:21+07:00
hasaki,Combo Vaseline Mặt Nạ Serum Dưỡng Thể Căng Mướt 300ml (Mới) + Sữa Dưỡng Thể Sáng Da Chuyên Sâu Ban Đêm 300ml (Mới),Vaseline,Chăm Sóc Cơ Thể,9,203000,300000,97000,32.33,1,13,6138,2026-06-09T12:07:33+07:00
hasaki,Combo Vaseline Serum Dưỡng Thể Chống Nắng 300ml + Sữa Dưỡng Thể Nâng Tông 300ml,Vaseline,Chăm Sóc Cơ Thể,5,278000,398000,120000,30.15,1,27,6736,2026-06-09T12:04:34+07:00
hasaki,Combo Vichy Lăn Khử Mùi 50ml + Xịt Khoáng Dưỡng Da 50ml,Vichy,Chăm Sóc Cơ Thể,9,309000,387000,78000,20.16,1,0,0,2026-06-09T12:24:51+07:00
hasaki,Cọ Chà Gót Chân Vacosi P02 (Màu Hồng),Vacosi,Chăm Sóc Cơ Thể,5,50000,58000,8000,13.79,1,10,804,2026-06-09T12:12:36+07:00
hasaki,Dao Cạo Nữ Gillette Daisy (Gói 2 Cây),Gillette,Chăm Sóc Cơ Thể,6,20500,25000,4500,18,1,0,0,2026-06-09T12:25:48+07:00
hasaki,Dao Cạo Nữ Gillette Hương Olay Sugarberry (1 Cán + 2 Lưỡi),Gillette,Chăm Sóc Cơ Thể,7,247000,323000,76000,23.53,1,0,1437,2026-06-09T12:16:14+07:00
hasaki,Dao Cạo Nữ Gillette Simply Venus Basic 3 Lưỡi (Vỉ 2 Cây),Gillette,Chăm Sóc Cơ Thể,9,34000,35000,1000,2.86,1,37,3700,2026-06-09T12:09:26+07:00
hasaki,Dao Cạo Nữ Gillette Venus Hoa Trà Trắng (1 Cán + 2 Lưỡi),Gillette,Chăm Sóc Cơ Thể,10,194000,245500,51500,20.98,1,34,2831,2026-06-09T12:04:59+07:00
hasaki,Dao Cạo Nữ Gillette Venus Smooth 2UP (1 Cán + 2 Lưỡi),Gillette,Chăm Sóc Cơ Thể,10,167000,278345,111345,40,1,10,721,2026-06-09T12:08:42+07:00
hasaki,Dao Cạo Nữ KAI Dành Cho Cơ Thể Cán Chữ T (3 Cây),KAI,Chăm Sóc Cơ Thể,6,48000,52000,4000,7.69,1,10,955,2026-06-09T12:12:35+07:00
hasaki,"Dao Cạo Nữ Toàn Thân 5 Lưỡi Kèm Đầu Thay Hotosu, Màu Hồng",Hotosu,Chăm Sóc Cơ Thể,3,99000,190000,91000,47.89,1,26,17010,2026-06-09T12:07:38+07:00
hasaki,"Dao Cạo Nữ Toàn Thân 5 Lưỡi Kèm Đầu Thay Hotosu, Màu Xanh Mint",Hotosu,Chăm Sóc Cơ Thể,3,99000,190000,91000,47.89,1,7,9696,2026-06-09T12:11:40+07:00
hasaki,Dao Cạo Nữ Vacosi Chuyên Dụng Trắng Xanh DC16-01 (Set 2 Cây),Vacosi,Chăm Sóc Cơ Thể,9,41000,48000,7000,14.58,1,4,1138,2026-06-09T12:14:13+07:00
hasaki,Dao Cạo Nữ Vacosi Chuyên Dụng Xám Hồng DC16-02 (Set 2 Cây),Vacosi,Chăm Sóc Cơ Thể,9,41000,48000,7000,14.58,1,8,2001,2026-06-09T12:13:22+07:00
hasaki,Dao Cạo Vùng Bikini KAI (Vỉ 2 Cây),KAI,Chăm Sóc Cơ Thể,4,40000,40000,0,0,0,164,956,2026-06-09T12:04:55+07:00
hasaki,Dưỡng Chất Giảm Rạn Da Happy Event Tăng Độ Đàn Hồi 40g + Tặng Khăn Tắm Sợi Tre,Happy Event,Chăm Sóc Cơ Thể,8,371000,495000,124000,25.05,1,0,44,2026-06-09T12:19:00+07:00
hasaki,"Dầu Chăm Sóc Da Bio-Oil Làm Giảm Rạn Da, Mờ Sẹo 125ml",Bio-Oil,Chăm Sóc Cơ Thể,8,284000,358000,74000,20.67,1,23,1412,2026-06-09T12:04:56+07:00
hasaki,"Dầu Chăm Sóc Da Bio-Oil Làm Giảm Rạn Da, Mờ Sẹo 200ml",Bio-Oil,Chăm Sóc Cơ Thể,8,355000,494000,139000,28.14,1,43,1216,2026-06-09T12:03:30+07:00
hasaki,"Dầu Chăm Sóc Da Bio-Oil Làm Giảm Rạn Da, Mờ Sẹo 25ml",Bio-Oil,Chăm Sóc Cơ Thể,7,95000,108000,13000,12.04,1,28,2448,2026-06-09T12:07:27+07:00
hasaki,"Dầu Chăm Sóc Da Bio-Oil Làm Giảm Rạn Da, Mờ Sẹo 60ml",Bio-Oil,Chăm Sóc Cơ Thể,7,169000,215000,46000,21.4,1,31,2143,2026-06-09T12:05:40+07:00
hasaki,"Dầu Dưỡng Thể Moaw Moaws Cấp Ẩm Chuyên Sâu, Sáng Da 150ml",Moaw Moaws,Chăm Sóc Cơ Thể,5,246000,246000,0,0,0,0,4352,2026-06-09T12:14:57+07:00
hasaki,"Dầu Tắm Bioderma Làm Sạch & Làm Dịu Da Khô, Nhạy Cảm 1L",Bioderma,Chăm Sóc Cơ Thể,9,474000,595000,121000,20.34,1,23,383,2026-06-09T12:04:03+07:00
hasaki,Dầu Tắm Ôliv 3X Dưỡng Ẩm 1L,Ôliv,Chăm Sóc Cơ Thể,6,227000,248000,21000,8.47,1,0,307,2026-06-09T12:18:06+07:00
hasaki,Dầu Tắm Ôliv 3X Dưỡng Ẩm 650ml,Ôliv,Chăm Sóc Cơ Thể,6,194000,194000,0,0,0,0,478,2026-06-09T12:17:21+07:00
hasaki,Dầu Tắm Ôliv Brightening Dưỡng Sáng Da 1L,Ôliv,Chăm Sóc Cơ Thể,6,176000,248000,72000,29.03,1,0,413,2026-06-09T12:17:35+07:00
hasaki,Dầu Tắm Ôliv Brightening Dưỡng Sáng Da 650ml,Ôliv,Chăm Sóc Cơ Thể,6,169000,194000,25000,12.89,1,0,432,2026-06-09T12:17:33+07:00
hasaki,Dầu Tắm Ôliv Sensitive Care Dành Cho Da Nhạy Cảm 650ml,Ôliv,Chăm Sóc Cơ Thể,7,194000,194000,0,0,0,0,363,2026-06-09T12:17:49+07:00
hasaki,Gel Dưỡng Cléo Cấp Ẩm Và Dịu Da Sau Tẩy Lông 20g (Mới),Cléo,Chăm Sóc Cơ Thể,7,53000,59000,6000,10.17,1,0,1147,2026-06-09T12:16:25+07:00
hasaki,Gel Dưỡng Toàn Thân Curél Cấp Ẩm Chuyên Sâu 220ml,Curél,Chăm Sóc Cơ Thể,7,439000,441000,2000,0.45,1,0,0,2026-06-09T12:24:14+07:00
hasaki,Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Arctic Ice 107g,Gillette,Chăm Sóc Cơ Thể,7,128000,155000,27000,17.42,1,8,327,2026-06-09T12:10:13+07:00
hasaki,Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Cool Wave 107g,Gillette,Chăm Sóc Cơ Thể,7,128000,155000,27000,17.42,1,24,946,2026-06-09T12:07:04+07:00
hasaki,Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Completely Clean 73g,Secret,Chăm Sóc Cơ Thể,9,123000,149000,26000,17.45,1,15,439,2026-06-09T12:08:20+07:00
hasaki,Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Hương Lavender 73g,Secret,Chăm Sóc Cơ Thể,8,123000,149000,26000,17.45,1,48,3170,2026-06-09T12:05:23+07:00
hasaki,Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Protecting Powder 73g,Secret,Chăm Sóc Cơ Thể,9,123000,149000,26000,17.45,1,35,0,2026-06-09T12:25:46+07:00
hasaki,Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Unscented Không Mùi 73g,Secret,Chăm Sóc Cơ Thể,9,123000,149000,26000,17.45,1,18,710,2026-06-09T12:08:00+07:00
hasaki,Gel Rửa Mặt & Tắm Gội A-Derma Dịu Nhẹ Cho Da 200ml,A-Derma,Chăm Sóc Cơ Thể,12,286000,401000,115000,28.68,1,17,1002,2026-06-09T09:56:55+07:00
hasaki,Gel Tẩy Tế Bào Chết Purederm Tái Tạo Da 50ml,Purederm,Chăm Sóc Cơ Thể,4,36000,50000,14000,28,1,100,1030,2026-06-09T12:06:44+07:00
hasaki,Gel Tắm Bí Đao Cocoon Làm Giảm Mụn Lưng 310ml,Cocoon,Chăm Sóc Cơ Thể,7,204000,245000,41000,16.73,1,0,0,2026-06-09T12:23:02+07:00
hasaki,"Gel Tắm Cocoon Bí Đao Sạch Nhờn, Giảm Mụn & Mùi Cơ Thể 500ml",Cocoon,Chăm Sóc Cơ Thể,6,275000,275000,0,0,0,0,0,2026-06-09T12:21:35+07:00
hasaki,Gel Tắm Cocoon Đường Thốt Nốt An Giang (Bản Giới Hạn) 500ml,Cocoon,Chăm Sóc Cơ Thể,6,148000,212000,64000,30.19,1,0,0,2026-06-09T12:24:34+07:00
hasaki,Gel Tắm Cocoon Đường Thốt Nốt An Giang 500ml,Cocoon,Chăm Sóc Cơ Thể,8,159000,215000,56000,26.05,1,27,5201,2026-06-09T12:06:12+07:00
hasaki,Gel Tắm Corine de Farme Hương Dừa Dưỡng Ẩm Và Bảo Vệ 750ml,Corine de Farme,Chăm Sóc Cơ Thể,7,181000,190000,9000,4.74,1,4,8,2026-06-09T12:11:50+07:00
hasaki,"Gel Tắm Corine de Farme Hương Lô Hội Phục Hồi, Làm Dịu 750ml",Corine de Farme,Chăm Sóc Cơ Thể,7,174000,190000,16000,8.42,1,1,14,2026-06-09T12:14:24+07:00
hasaki,Gel Tắm Corine de Farme Hương Mật Ong Sữa Mịn Màng Da 750ml,Corine de Farme,Chăm Sóc Cơ Thể,9,174000,190000,16000,8.42,1,0,97,2026-06-09T12:18:47+07:00
hasaki,Gel Tắm Gội Old Spice 2in1 Sảng Khoái & Tiện Lợi 532ml [HSD: 36 tháng],Old Spice,Chăm Sóc Cơ Thể,7,163000,197000,34000,17.26,1,41,1244,2026-06-09T12:04:50+07:00
hasaki,Gel Tắm Old Spice Hương Bearglove Mạnh Mẽ Và Bản Lĩnh 473ml,Old Spice,Chăm Sóc Cơ Thể,11,166000,197000,31000,15.74,1,14,1132,2026-06-09T12:07:57+07:00
hasaki,Gel Tắm Old Spice Hương Fiji Thư Giãn Nhẹ Nhàng 473ml,Old Spice,Chăm Sóc Cơ Thể,7,163000,197000,34000,17.26,1,8,357,2026-06-09T12:09:12+07:00
hasaki,Gel Tắm Old Spice Hương Fiji Thư Giãn Nhẹ Nhàng 473ml [HSD: 36 Tháng],Old Spice,Chăm Sóc Cơ Thể,7,163000,197000,34000,17.26,1,0,6,2026-06-09T12:19:39+07:00
hasaki,Gel Tắm Old Spice Hương Năng Động Và Thành Công 532ml,Old Spice,Chăm Sóc Cơ Thể,7,163000,197000,34000,17.26,1,7,661,2026-06-09T12:09:43+07:00
hasaki,Gel Tắm Old Spice Hương Timber Sảng Khoái Và Tự Tin 532ml,Old Spice,Chăm Sóc Cơ Thể,11,154000,197000,43000,21.83,1,26,1619,2026-06-09T12:06:28+07:00
